0.774529;0.414310;0.239577;0.614139
0.011987;0.274730;0.873144;0.624620
0.729254;0.303940;0.446917;0.193958
0.848624;0.753558;0.431864;0.720201
0.259682;0.979486;0.358546;0.408275
0.450810;0.877293;0.630039;0.576441
0.681550;0.678451;0.136961;0.930672
0.886179;0.570509;0.167693;0.712992
0.682254;0.177266;0.306942;0.993153
0.114238;0.091478;0.750790;0.423186
0.995609;0.250154;0.617591;0.952845
0.567155;0.758323;0.499217;0.221954
0.023393;0.135858;0.354084;0.081563
0.852575;0.945436;0.231677;0.246985
0.765472;0.733744;0.198208;0.508425
0.247795;0.906641;0.723159;0.077961
0.625736;0.682691;0.139013;0.461743
0.646454;0.641061;0.062603;0.841707
0.958641;0.152559;0.580117;0.517305
0.725245;0.649427;0.478252;0.530853
0.492279;0.692159;0.407982;0.772612
0.107663;0.269928;0.151974;0.231128
0.517430;0.894270;0.984893;0.453487
0.119440;0.139082;0.813377;0.045483
0.201293;0.706598;0.807530;0.811841
0.728767;0.991657;0.426288;0.954019
0.686457;0.245304;0.410027;0.055929
0.895513;0.298469;0.621399;0.499938
0.397039;0.467580;0.896095;0.543856
0.872995;0.916368;0.787034;0.453675
0.503965;0.374264;0.134106;0.202044
0.547284;0.136855;0.421719;0.317769
0.833922;0.339634;0.876666;0.677153
0.981004;0.352315;0.432410;0.319553
0.795829;0.582144;0.988362;0.740088
0.073014;0.067512;0.665570;0.835382
0.427544;0.343404;0.327158;0.913358
0.469251;0.135448;0.025535;0.460010
0.624098;0.080520;0.174013;0.026307
0.045027;0.596524;0.499324;0.911770
0.372186;0.393761;0.517605;0.495062
0.535736;0.980263;0.811160;0.221852
0.961434;0.425587;0.517220;0.225624
0.775909;0.617246;0.300124;0.412757
0.090147;0.548831;0.248918;0.367867
0.099338;0.219784;0.281245;0.737604
0.245273;0.463825;0.782164;0.894994
0.814715;0.794676;0.060515;0.504533
0.739292;0.060457;0.115851;0.977454
0.242846;0.975134;0.166382;0.886497
0.775244;0.381625;0.918915;0.584833
0.429708;0.612574;0.172704;0.291830
0.183102;0.905606;0.517230;0.357659
0.566502;0.745514;0.681845;0.535513
0.492112;0.791637;0.577817;0.224759
0.806575;0.948312;0.915062;0.716388
0.197525;0.954493;0.763769;0.305832
0.102063;0.662321;0.932808;0.467950
0.465239;0.286009;0.787148;0.027849
0.844330;0.170517;0.204612;0.519277
0.841384;0.794842;0.565993;0.747197
0.560961;0.397763;0.650527;0.467699
0.017879;0.172015;0.183234;0.084639
0.186606;0.183376;0.594920;0.702312
0.213955;0.719562;0.726079;0.912677
0.608836;0.681176;0.983033;0.537307
0.522760;0.711025;0.951419;0.332013
0.391800;0.601400;0.123479;0.719331
0.487312;0.870784;0.587002;0.059027
0.852056;0.390008;0.521796;0.385760
0.870823;0.558730;0.432679;0.573122
0.468369;0.572921;0.284275;0.953652
0.312576;0.986805;0.324713;0.974814
0.537919;0.992940;0.197750;0.089464
0.329989;0.362353;0.649835;0.046836
0.165334;0.872993;0.099875;0.855556
0.334907;0.672584;0.799142;0.510122
0.899679;0.577443;0.712797;0.321010
0.980153;0.040984;0.093591;0.378196
0.045506;0.278582;0.457137;0.320473
0.767099;0.974886;0.863568;0.412372
0.608700;0.122058;0.600912;0.358792
0.546886;0.612688;0.358160;0.880269
0.195787;0.744542;0.944577;0.373411
0.917719;0.707031;0.327725;0.312986
0.431451;0.698580;0.771935;0.858170
0.805178;0.105202;0.849083;0.884628
0.966564;0.842991;0.266967;0.027768
0.933802;0.352076;0.793069;0.614887
0.106015;0.590350;0.406168;0.517401
0.299089;0.351684;0.311828;0.110740
0.496093;0.723587;0.445372;0.255384
0.345176;0.877902;0.596318;0.224540
0.676800;0.375145;0.380908;0.711353
0.420803;0.126964;0.085400;0.147101
0.616552;0.703257;0.852413;0.387705
0.172030;0.323169;0.573289;0.267957
0.864455;0.871756;0.891607;0.974907
0.947295;0.161071;0.377509;0.963350
0.481855;0.017157;0.420698;0.888861
0.895025;0.740742;0.670908;0.138112
0.809337;0.765698;0.647788;0.124063
0.587774;0.309559;0.561314;0.716218
0.030323;0.899214;0.185435;0.274812
0.814836;0.317981;0.271996;0.197140
0.848476;0.954838;0.545481;0.569113
0.366898;0.422961;0.592321;0.579976
0.859252;0.682431;0.561223;0.405506
0.812334;0.850243;0.395722;0.581870
0.880771;0.254497;0.860182;0.974945
0.770001;0.190466;0.683590;0.632096
0.505869;0.071011;0.959774;0.859176
0.679900;0.866771;0.224329;0.235182
0.328694;0.343917;0.037949;0.522941
0.953653;0.878575;0.073075;0.884442
0.052623;0.328189;0.331570;0.218299
0.527132;0.930981;0.139946;0.933761
0.228476;0.985530;0.581975;0.983191
0.469621;0.363817;0.614763;0.283061
0.987214;0.995901;0.662269;0.417228
0.969461;0.059035;0.580736;0.210716
0.078681;0.784604;0.690463;0.693352
0.234202;0.229109;0.776083;0.219843
0.068908;0.405350;0.514300;0.550942
0.963205;0.660103;0.963523;0.335543
0.768071;0.618250;0.461179;0.733814
0.387356;0.466510;0.485247;0.693267
0.230464;0.518962;0.301283;0.966781
0.060425;0.086554;0.182408;0.970341
0.285352;0.297062;0.481931;0.957753
0.644128;0.188600;0.688248;0.635566
0.487906;0.596234;0.765464;0.751801
0.985788;0.485057;0.114803;0.107429
0.767598;0.271063;0.605684;0.566696
0.185436;0.953219;0.324110;0.102441
0.008495;0.936688;0.009590;0.401930
0.336177;0.168322;0.052066;0.291580
0.178169;0.477871;0.578885;0.515026
0.209180;0.851874;0.118267;0.876906
0.822400;0.551271;0.781400;0.295892
0.864677;0.930371;0.798870;0.138264
0.460040;0.417573;0.629651;0.994492
0.392684;0.912269;0.701719;0.666699
0.283027;0.695969;0.295448;0.796859
0.755771;0.858608;0.586256;0.754427
0.520681;0.024354;0.700001;0.512832
0.431196;0.308769;0.385784;0.381176
0.172559;0.631133;0.533243;0.427926
0.845879;0.796138;0.303086;0.318537
0.616564;0.503966;0.586747;0.487827
0.522240;0.110005;0.964300;0.725639
0.560152;0.597168;0.079209;0.736684
0.189212;0.035442;0.607094;0.403801
0.478735;0.473249;0.289233;0.053323
0.673726;0.701042;0.450337;0.224312
0.274606;0.418028;0.320028;0.134400
0.973300;0.293290;0.853167;0.850856
0.779318;0.717552;0.736213;0.832023
0.837384;0.376435;0.796698;0.833806
0.147124;0.792259;0.216700;0.051717
0.907585;0.842572;0.424761;0.475528
0.955926;0.798181;0.651950;0.916439
0.131642;0.724220;0.851127;0.810944
0.103353;0.369234;0.416580;0.986390
0.124024;0.578528;0.249099;0.644833
0.490293;0.480211;0.196065;0.638962
0.446626;0.776412;0.763019;0.950229
0.941751;0.645975;0.607776;0.946652
0.083772;0.827729;0.122354;0.830959
0.284998;0.133486;0.533064;0.329435
0.771523;0.295486;0.853862;0.528105
0.098677;0.426452;0.472967;0.688766
0.097811;0.843200;0.521049;0.038931
0.910346;0.513644;0.490247;0.215003
0.139373;0.299603;0.036053;0.971476
0.182031;0.317575;0.743185;0.598246
0.213435;0.680874;0.034073;0.024167
0.723317;0.095570;0.544899;0.703998
0.722033;0.536897;0.240694;0.235428
0.499604;0.990026;0.321387;0.042517
0.300054;0.826747;0.043215;0.563705
0.429672;0.659970;0.466515;0.271930
0.953200;0.325529;0.510167;0.807954
0.164054;0.748831;0.943689;0.361229
0.511226;0.757493;0.472817;0.838521
0.668338;0.344642;0.731660;0.350827
0.885001;0.738034;0.636823;0.093147
0.907822;0.630232;0.576362;0.907222
0.005035;0.365454;0.730132;0.354940
0.005289;0.575173;0.475122;0.948323
0.127091;0.224896;0.264265;0.266726
0.944473;0.769973;0.389896;0.171074
0.456014;0.542135;0.600289;0.593439
0.621086;0.116092;0.144941;0.278815
0.090159;0.635753;0.070150;0.508527
0.008012;0.616946;0.882480;0.623922
0.150174;0.967983;0.436788;0.300391
0.078121;0.705775;0.180857;0.988928
0.400700;0.905096;0.619863;0.998191
0.049698;0.632588;0.618961;0.994374
0.436216;0.926488;0.071196;0.910789
0.393759;0.905351;0.091181;0.864806
0.641154;0.510775;0.353633;0.020484
0.662766;0.521691;0.192979;0.460540
0.774324;0.625491;0.903709;0.528922
0.841372;0.491460;0.617395;0.210434
0.463742;0.424812;0.595332;0.962789
0.668192;0.105590;0.175472;0.422977
0.148236;0.493409;0.954521;0.092693
0.159680;0.294583;0.818174;0.327711
0.579561;0.138011;0.619426;0.769916
0.915288;0.662269;0.045393;0.759151
0.429842;0.279600;0.900962;0.921379
0.557477;0.777052;0.222124;0.424525
0.668417;0.820534;0.888220;0.209022
0.586662;0.638858;0.906249;0.946492
0.702303;0.367366;0.845800;0.335017
0.959085;0.803390;0.101496;0.795432
0.403736;0.707447;0.007741;0.531472
0.316887;0.208210;0.381667;0.748825
0.148091;0.375540;0.333161;0.746284
0.896893;0.942981;0.034239;0.553617
0.398204;0.103500;0.813369;0.694773
0.549239;0.959392;0.256220;0.815250
0.274606;0.337723;0.291451;0.155852
0.860665;0.568920;0.614012;0.636255
0.720706;0.055835;0.804908;0.023415
0.583901;0.535561;0.663237;0.766622
0.633637;0.878777;0.747028;0.738290
0.258988;0.094654;0.087991;0.937108
0.494019;0.005666;0.770055;0.131106
0.668364;0.930959;0.133941;0.450448
0.747299;0.243024;0.009814;0.710172
0.688397;0.093295;0.613108;0.725900
0.089501;0.165467;0.288196;0.036352
0.345383;0.323506;0.958215;0.300410
0.063182;0.535627;0.069272;0.011180
0.773907;0.472457;0.646661;0.401395
0.593412;0.072895;0.307147;0.087020
0.374693;0.763868;0.000571;0.591392
0.689971;0.131864;0.995629;0.662861
0.341856;0.007762;0.141364;0.437044
0.958049;0.734174;0.492456;0.677589
0.480495;0.960112;0.381595;0.800534
0.083294;0.809107;0.163164;0.347497
0.977180;0.206678;0.697905;0.728617
0.563674;0.196415;0.575978;0.336468
0.126733;0.454616;0.093654;0.772844
0.654847;0.874804;0.161860;0.086871
0.403065;0.855020;0.524532;0.852608
0.027062;0.691226;0.025462;0.309542
0.217982;0.827421;0.466891;0.633946
0.005029;0.655646;0.764901;0.497072
0.635923;0.259639;0.334006;0.308023
0.321100;0.063942;0.810350;0.684323
0.198965;0.334311;0.931599;0.757395
0.024320;0.860307;0.677775;0.367708
0.402578;0.332633;0.727628;0.362023
0.714554;0.026628;0.236255;0.596407
0.928007;0.687427;0.887287;0.514948
0.770603;0.683963;0.856108;0.584432
0.744133;0.806476;0.417059;0.678277
0.668723;0.877739;0.195099;0.575534
0.605526;0.572575;0.359025;0.511891
0.222406;0.376545;0.057601;0.667964
0.276561;0.481317;0.849597;0.798471
0.649849;0.766913;0.060767;0.274618
0.680280;0.184908;0.468341;0.698318
0.022891;0.083476;0.981730;0.502076
0.830970;0.033567;0.743422;0.533535
0.526807;0.457552;0.038095;0.827977
0.164250;0.489799;0.491508;0.593450
0.514287;0.003717;0.399025;0.909775
0.455582;0.503149;0.772295;0.619094
0.221471;0.609435;0.917130;0.172635
0.452591;0.830736;0.651798;0.432339
0.433089;0.362250;0.439348;0.453636
0.922292;0.083889;0.967280;0.769760
0.415095;0.342175;0.404552;0.762448
0.497348;0.620986;0.640767;0.706943
0.978525;0.161830;0.189743;0.858279
0.242481;0.356116;0.282100;0.652821
0.341809;0.105673;0.630118;0.865781
0.415031;0.465514;0.014514;0.497512
0.017242;0.873710;0.571464;0.027518
0.976403;0.223565;0.506836;0.253407
0.856150;0.919992;0.857064;0.443101
0.425172;0.893967;0.637963;0.250635
0.280072;0.714797;0.151830;0.934549
0.501356;0.590280;0.044671;0.341336
0.995500;0.059809;0.632755;0.091877
0.959607;0.925500;0.893880;0.101970
0.259894;0.637268;0.755272;0.510375
0.925289;0.605859;0.755616;0.097256
0.291327;0.348131;0.787802;0.555767
0.714317;0.012040;0.168075;0.878170
0.500358;0.658752;0.970630;0.471472
0.497274;0.055660;0.553209;0.664577
0.801354;0.857685;0.092450;0.238559
0.619562;0.043177;0.702795;0.191711
0.834057;0.733896;0.932207;0.356534
0.445073;0.913184;0.186601;0.766456
0.880864;0.835348;0.772025;0.897373
0.072284;0.499038;0.003262;0.596335
0.035552;0.839058;0.046908;0.737442
0.661301;0.541083;0.722785;0.321019
0.506679;0.788024;0.472899;0.334563
0.761995;0.322991;0.549922;0.354565
0.945541;0.064050;0.090108;0.535295
0.202079;0.292571;0.234868;0.102494
0.290436;0.550289;0.082977;0.887852
0.731367;0.132371;0.511741;0.055186
0.913535;0.849394;0.903417;0.935521
0.180342;0.257955;0.896601;0.107831
0.572596;0.525197;0.548192;0.446754
0.278155;0.639174;0.065317;0.094013
0.860779;0.462150;0.482395;0.316947
0.302117;0.197132;0.553616;0.885570
0.840649;0.305700;0.517670;0.850343
0.145407;0.896907;0.522297;0.727655
0.138191;0.831971;0.990408;0.860538
0.638201;0.813734;0.358810;0.569613
0.961372;0.374080;0.167458;0.467638
0.722126;0.620495;0.886498;0.707748
0.357899;0.365099;0.564375;0.677417
0.883859;0.984269;0.366790;0.949404
0.454307;0.558090;0.366208;0.254214
0.376120;0.873647;0.544573;0.102947
0.500773;0.164968;0.727998;0.645528
0.231466;0.510249;0.826513;0.124996
0.966987;0.594821;0.007231;0.099230
0.363897;0.383672;0.826032;0.107755
0.994653;0.278888;0.200134;0.685185
0.083936;0.260415;0.758798;0.871671
0.289963;0.542161;0.235647;0.870282
0.104809;0.794404;0.868235;0.260557
0.008008;0.816094;0.936414;0.761119
0.531111;0.322499;0.812554;0.134754
0.112159;0.998731;0.409875;0.583784
0.074613;0.182523;0.430376;0.186281
0.219343;0.972703;0.435560;0.724338
0.308703;0.503727;0.053307;0.479883
0.002779;0.997912;0.241652;0.723503
0.823049;0.779046;0.470411;0.393047
0.372975;0.032396;0.302442;0.951298
0.743015;0.183288;0.258421;0.479743
0.111641;0.706034;0.015846;0.742771
0.225979;0.843688;0.215317;0.435594
0.937777;0.084518;0.466162;0.577140
0.392702;0.720071;0.802096;0.695905
0.515014;0.587121;0.810062;0.290238
0.675277;0.449107;0.537967;0.984005
0.767320;0.129049;0.083807;0.735154
0.045919;0.761935;0.691803;0.142214
0.443245;0.022483;0.126241;0.522720
0.054355;0.911031;0.788618;0.174611
0.389224;0.301288;0.282683;0.359314
0.467645;0.786527;0.095562;0.206337
0.354669;0.301128;0.303463;0.111809
0.518799;0.176731;0.746629;0.609220
0.355631;0.039648;0.413546;0.754527
0.328057;0.231506;0.363291;0.551374
0.500150;0.046437;0.141878;0.251622
0.823050;0.812770;0.481791;0.457188
0.271272;0.476133;0.944852;0.171137
0.657954;0.126906;0.927787;0.158443
0.251546;0.591877;0.874656;0.900302
0.300301;0.445425;0.224512;0.441205
0.244937;0.465616;0.431859;0.297721
0.886650;0.286766;0.701782;0.055804
0.670769;0.624612;0.302700;0.991512
0.963693;0.811594;0.592005;0.091837
0.116528;0.095179;0.706133;0.508559
0.641775;0.593724;0.663279;0.377538
0.605514;0.216012;0.144082;0.522601
0.923087;0.790431;0.577130;0.313064
0.583285;0.860757;0.119787;0.025557
0.885377;0.500401;0.953908;0.056998
0.825328;0.929123;0.359912;0.727919
0.261238;0.696058;0.177629;0.064027
0.572472;0.597992;0.402859;0.985387
0.020946;0.765932;0.229611;0.236228
0.548606;0.112974;0.172435;0.763672
0.313184;0.586689;0.754258;0.620492
0.845685;0.300309;0.836223;0.254924
0.667159;0.478437;0.349965;0.001851
0.379205;0.804336;0.486160;0.507963
0.897184;0.450547;0.696283;0.182663
0.153416;0.032863;0.287871;0.706442
0.904643;0.890470;0.599693;0.087334
0.006091;0.730832;0.923215;0.177041
0.843921;0.661642;0.485346;0.207673
0.483573;0.036158;0.786759;0.988469
0.825259;0.056455;0.119826;0.956195
0.336299;0.297655;0.161720;0.302236
0.110582;0.441287;0.803020;0.098171
0.281188;0.695905;0.212372;0.567234
0.782354;0.531044;0.600304;0.942268
0.780319;0.760430;0.673532;0.964498
0.058299;0.116418;0.760692;0.068748
0.541100;0.081653;0.960892;0.140231
0.145175;0.591336;0.085280;0.944138
0.272030;0.633400;0.732571;0.488582
0.414442;0.701288;0.554963;0.373368
0.117990;0.881193;0.433077;0.374352
0.739223;0.918296;0.706890;0.204117
0.713821;0.959255;0.480369;0.516647
0.543975;0.954253;0.050206;0.816175
0.842505;0.506307;0.325325;0.740447
0.278930;0.106108;0.444958;0.770744
0.039396;0.126655;0.800826;0.156799
0.167540;0.994142;0.148759;0.917122
0.322533;0.686459;0.847927;0.229221
0.391261;0.048660;0.538581;0.640225
0.368076;0.228931;0.731718;0.613904
0.660447;0.717924;0.840518;0.333938
0.961499;0.333937;0.004017;0.577851
0.479198;0.502709;0.539608;0.631407
0.273527;0.163862;0.471504;0.731231
0.586046;0.901347;0.721212;0.328316
0.320690;0.393716;0.096047;0.033488
0.959684;0.105954;0.281928;0.272661
0.818802;0.772216;0.007167;0.959527
0.434899;0.680711;0.350450;0.967777
0.251841;0.300312;0.983292;0.436782
0.012873;0.631930;0.440636;0.251441
0.903045;0.953660;0.043940;0.438183
0.302490;0.937180;0.492308;0.077318
0.873781;0.505741;0.316945;0.255337
0.298057;0.037346;0.886713;0.057516
0.941921;0.335492;0.537029;0.941412
0.868106;0.468248;0.601915;0.425742
0.334497;0.888791;0.763194;0.591496
0.650154;0.869971;0.415383;0.367966
0.510405;0.690013;0.255413;0.670844
0.508804;0.710940;0.703500;0.680603
0.315034;0.643234;0.600006;0.635892
0.826111;0.116469;0.116907;0.275521
0.660539;0.822068;0.251277;0.330568
0.813337;0.915576;0.300796;0.768786
0.157334;0.222655;0.513701;0.611843
0.523110;0.886470;0.385480;0.885232
0.648189;0.430995;0.617115;0.273711
0.482465;0.825029;0.816747;0.286104
0.950689;0.548564;0.635918;0.333733
0.460798;0.970358;0.067427;0.674790
0.347053;0.985901;0.206977;0.466910
0.744918;0.797022;0.018868;0.768846
0.867927;0.663051;0.959665;0.631475
0.798795;0.659531;0.684681;0.704527
0.752029;0.336958;0.746516;0.421380
0.403516;0.271594;0.706143;0.854755
0.566875;0.607573;0.242443;0.467564
0.258766;0.646164;0.488343;0.688383
0.482957;0.749824;0.337438;0.398816
0.877879;0.021557;0.770855;0.547743
0.123576;0.028246;0.708046;0.502021
0.301559;0.563634;0.767823;0.043197
0.485411;0.747347;0.963746;0.626683
0.892758;0.415032;0.340841;0.772282
0.869005;0.086497;0.580386;0.442914
0.112889;0.577661;0.588409;0.511645
0.077263;0.137963;0.170506;0.830590
0.446832;0.721498;0.429050;0.628054
0.486289;0.139839;0.121826;0.390496
0.825720;0.487432;0.812360;0.596038
0.978771;0.401290;0.239210;0.510858
0.113893;0.502452;0.239421;0.300285
0.739618;0.921070;0.923255;0.895178
0.403344;0.670032;0.280690;0.253697
0.746225;0.820393;0.572069;0.626195
0.953531;0.279587;0.124947;0.228101
0.044619;0.018121;0.484975;0.857138
0.770853;0.494489;0.868445;0.153714
0.782629;0.731474;0.922239;0.212380
0.989574;0.207550;0.843955;0.820295
0.503308;0.288935;0.748030;0.894469
0.869337;0.128222;0.533924;0.021746
0.228131;0.843727;0.871300;0.821034
0.650360;0.278661;0.785843;0.533359
0.608557;0.321274;0.941303;0.668869
0.482157;0.841254;0.815241;0.189633
0.518847;0.936539;0.478359;0.722371
0.975717;0.034509;0.376745;0.012010
0.683186;0.724291;0.883443;0.481973
0.846698;0.913013;0.956484;0.339841
0.865492;0.806176;0.912675;0.502016
0.417637;0.673038;0.626234;0.284130
0.566007;0.589703;0.766931;0.390324
0.839605;0.187008;0.791339;0.088684
0.902794;0.703528;0.136749;0.618094
0.013821;0.214923;0.664720;0.807488
0.255391;0.377343;0.927952;0.129391
0.568488;0.705087;0.171043;0.013202
0.208858;0.788488;0.697852;0.224124
0.163545;0.926771;0.411668;0.898293
0.346554;0.984095;0.910918;0.646846
0.527504;0.233288;0.067811;0.853254
0.662145;0.346558;0.749414;0.547462
0.989571;0.453806;0.380944;0.646462
0.285499;0.280893;0.557847;0.217547
0.707525;0.985703;0.274061;0.252463
0.553885;0.590495;0.369393;0.571175
0.758291;0.615793;0.717861;0.603246
0.904909;0.373761;0.812656;0.368991
0.500950;0.542279;0.135961;0.238022
0.194244;0.829528;0.849836;0.924219
0.560885;0.686897;0.986742;0.025130
0.976096;0.527428;0.486921;0.690936
0.917602;0.038593;0.441430;0.745185
0.055368;0.497812;0.968370;0.332554
0.498659;0.716438;0.496521;0.688005
0.682150;0.940081;0.207305;0.068480
0.834810;0.557021;0.011453;0.060487
0.688013;0.050452;0.376006;0.984063
0.478593;0.884777;0.891757;0.195515
0.321152;0.642100;0.774421;0.178080
0.729767;0.874309;0.439951;0.198054
0.184303;0.103285;0.922579;0.460761
0.394906;0.863852;0.619621;0.646006
0.097798;0.275780;0.578049;0.840972
0.892247;0.375212;0.289849;0.899746
0.014688;0.711175;0.913048;0.785085
0.426371;0.298065;0.426799;0.108653
0.912264;0.855955;0.051104;0.982984
0.872338;0.608587;0.273764;0.426884
0.379283;0.392152;0.685677;0.721622
0.106074;0.902938;0.381221;0.510210
0.464205;0.176876;0.517394;0.669212
0.893846;0.496260;0.068945;0.862537
0.448437;0.763270;0.188977;0.986365
0.599890;0.867150;0.726084;0.394442
0.542691;0.287850;0.970839;0.684661
0.593997;0.266441;0.456829;0.516544
0.257952;0.038553;0.639562;0.876386
0.598898;0.546889;0.820369;0.626072
0.616155;0.695171;0.027140;0.486185
0.124089;0.893564;0.665890;0.313562
0.809899;0.352112;0.513561;0.624222
0.634685;0.639552;0.609557;0.486399
0.644340;0.023563;0.336961;0.240901
0.870081;0.156547;0.591191;0.024835
0.170626;0.967099;0.719067;0.481187
0.041486;0.473895;0.921684;0.928597
0.437945;0.470258;0.711013;0.036726
0.679346;0.771560;0.376269;0.363741
0.882725;0.320733;0.283821;0.533615
0.770041;0.422843;0.407358;0.541171
0.310060;0.401557;0.068807;0.368958
0.790260;0.887864;0.264382;0.037904
0.357749;0.925598;0.924721;0.713663
0.061442;0.396046;0.010875;0.107871
0.862669;0.755554;0.461455;0.305405
0.438343;0.350921;0.488328;0.241656
0.775980;0.874435;0.144642;0.508490
0.709112;0.952462;0.067360;0.757082
0.353647;0.074094;0.747086;0.287391
0.777407;0.988918;0.160349;0.734497
0.941992;0.531424;0.410986;0.895864
0.595982;0.823654;0.447155;0.834278
0.163378;0.397437;0.587051;0.523409
0.971446;0.346450;0.278960;0.967602
0.659907;0.163331;0.076138;0.665959
0.018707;0.179021;0.935183;0.891675
0.302823;0.260644;0.082633;0.839245
0.886041;0.424127;0.629871;0.918927
0.680225;0.654582;0.737362;0.422869
0.112038;0.871952;0.149038;0.342544
0.794012;0.458932;0.793011;0.567772
0.810087;0.055154;0.022258;0.370741
0.041919;0.917299;0.243170;0.872196
0.471337;0.989616;0.390607;0.113124
0.627417;0.068170;0.358800;0.121112
0.685388;0.976249;0.948938;0.473360
0.582826;0.722183;0.563660;0.190767
0.041165;0.740609;0.754688;0.488552
0.234306;0.389802;0.454874;0.162216
0.959121;0.188792;0.112082;0.394708
0.981237;0.443017;0.621957;0.038661
0.612899;0.797741;0.993979;0.421261
0.615312;0.491490;0.324601;0.155400
0.134416;0.290259;0.637912;0.914604
0.275468;0.418265;0.639575;0.331914
0.199018;0.440291;0.203398;0.764134
0.115403;0.748777;0.525589;0.242248
